id,comment,score
2184,不是以粉丝说话，我看了原著，非常喜欢，我觉得导演选的这三个角色真的和我看书时想像的角色非常像，导演好眼力，非常期待这部电影,1.0
2187,本来想看，结果一看评论，还是打住了,0.6432
2188,哇！哥哥笑得好甜,0.9971
2189,你们辛苦了，2019年期待我们的江洋上线,0.8981
2190,这几张图我能get到鹿晗的帅了,0.3586
2192,好可爱又帅气的鹿哥，图我拿走啦,0.8425
2194,啊啊啊啊最后那个笑啊,0.9445
2196,这俩好好玩哈哈哈哈,0.7415
2197,我们的江洋,0.5455
2198,是个好片子 但是主角儿不太合适,0.9806
